brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
104023.0,for_sale,525000.0,2.0,2.0,0.03,189279.0,Jamaica,New York,11434.0,752.0,2019-09-04
100745.0,for_sale,1250000.0,4.0,4.0,0.11,418074.0,Bronx,New York,10465.0,2396.0,2004-05-11
15660.0,for_sale,999000.0,8.0,5.0,0.1,998560.0,Bronx,New York,10469.0,4440.0,1990-06-05
72994.0,for_sale,525000.0,2.0,2.0,0.08,935034.0,Bronx,New York,10469.0,1798.0,2020-05-18
65218.0,for_sale,899500.0,1.0,1.0,0.17,1737100.0,New York City,New York,10017.0,939.0,2008-08-26
54327.0,for_sale,1200000.0,5.0,2.0,0.08,1762170.0,Jamaica,New York,11435.0,1632.0,1986-07-23
30552.0,for_sale,2275000.0,4.0,4.0,0.14,1686441.0,Jamaica,New York,11432.0,2942.0,2006-08-14
36462.0,for_sale,530000.0,3.0,2.0,0.06,42473.0,Bronx,New York,10469.0,1152.0,2018-04-25
24311.0,for_sale,2350000.0,5.0,3.0,0.05,330356.0,Brooklyn,New York,11216.0,3132.0,2002-04-02
101001.0,for_sale,789000.0,3.0,4.0,0.1,509644.0,Jamaica,New York,11434.0,2443.0,2018-05-11
92928.0,for_sale,1595000.0,2.0,2.0,0.39,1428512.0,New York City,New York,10019.0,1063.0,2010-05-17
95788.0,for_sale,974888.0,3.0,2.0,0.09,192855.0,College Point,New York,11356.0,1400.0,2004-12-28
101954.0,for_sale,1850000.0,5.0,3.0,0.03,890104.0,New York City,New York,11211.0,1760.0,2019-08-14
53512.0,for_sale,615000.0,3.0,2.0,0.04,326260.0,Flushing,New York,11354.0,800.0,2018-10-24
42599.0,for_sale,1659000.0,4.0,3.0,0.07,1552232.0,Forest Hills,New York,11375.0,2700.0,2015-07-16
29797.0,for_sale,1250000.0,4.0,2.0,0.06,1328781.0,Bayside,New York,11364.0,1584.0,1985-03-14
81032.0,for_sale,2199000.0,3.0,4.0,0.15,326238.0,Malba,New York,11357.0,2552.0,1997-03-20
110111.0,for_sale,640000.0,6.0,2.0,0.04,872303.0,Brooklyn,New York,11208.0,1976.0,2007-10-10
53300.0,for_sale,865000.0,5.0,3.0,0.07,924815.0,Bronx,New York,10469.0,1800.0,2022-01-26
108517.0,for_sale,1588888.0,3.0,2.0,0.16,1688292.0,Jamaica,New York,11432.0,3120.0,2015-05-19
15904.0,for_sale,359000.0,3.0,1.0,0.87,318001.0,Jamaica,New York,11434.0,809.0,2013-10-21
73174.0,for_sale,750000.0,3.0,2.0,0.07,222776.0,Jamaica,New York,11413.0,1873.0,2018-01-17
33714.0,for_sale,625000.0,3.0,1.0,0.05,976099.0,Bronx,New York,10465.0,1920.0,2001-02-02
20086.0,for_sale,588888.0,2.0,1.0,0.88,390881.0,Flushing,New York,11367.0,900.0,1991-03-07
53512.0,for_sale,750000.0,5.0,2.0,0.06,619681.0,Champlain,New York,11208.0,2200.0,1999-12-10
15904.0,for_sale,900000.0,4.0,3.0,0.05,255472.0,Richmond Hill South,New York,11419.0,1280.0,2004-01-14
29432.0,for_sale,1550000.0,5.0,3.0,0.1,1054038.0,Bayside,New York,11361.0,2392.0,2003-07-19
23991.0,for_sale,1399000.0,4.0,3.0,0.05,181585.0,Forest Hills,New York,11375.0,1951.0,2018-10-23
51527.0,for_sale,575000.0,3.0,3.0,0.04,322189.0,Jamaica,New York,11435.0,1140.0,2009-09-04
81265.0,for_sale,699000.0,3.0,3.0,0.05,228752.0,Bronx,New York,10465.0,1890.0,2021-12-22
45345.0,for_sale,479000.0,2.0,2.0,2.08,382375.0,Bronx,New York,10465.0,1142.0,2015-03-16
29017.0,for_sale,699900.0,5.0,2.0,0.08,593248.0,Saint Albans,New York,11412.0,1940.0,2006-02-06
70051.0,for_sale,2098000.0,8.0,5.0,0.06,1708799.0,Kew Gardens,New York,11418.0,4200.0,2006-03-16
7474.0,for_sale,949000.0,6.0,3.0,0.06,1809204.0,Richmond Hill South,New York,11419.0,2248.0,2000-03-28
30768.0,for_sale,705000.0,3.0,3.0,0.05,237761.0,South Ozone Park,New York,11420.0,1370.0,2016-07-22
70044.0,for_sale,950000.0,6.0,3.0,0.06,540897.0,Bronx,New York,10466.0,3537.0,2003-07-11
20186.0,for_sale,838000.0,3.0,3.0,0.97,116671.0,Forest Hills,New York,11375.0,1300.0,2017-11-21
22611.0,for_sale,699000.0,8.0,3.0,0.07,783535.0,Newark,New Jersey,7107.0,29997.0,2018-06-21
85283.0,for_sale,874900.0,6.0,2.0,0.09,272930.0,Jamaica,New York,11436.0,2800.0,2004-10-25
76539.0,for_sale,699000.0,4.0,1.0,0.04,894619.0,Brooklyn,New York,11208.0,1340.0,2000-06-16
42024.0,for_sale,849000.0,4.0,3.0,0.06,886581.0,Bronx,New York,10461.0,2398.0,2002-08-21
30504.0,for_sale,899000.0,4.0,3.0,0.05,69245.0,Jamaica,New York,11433.0,2048.0,2005-05-31
81265.0,for_sale,499999.0,3.0,2.0,0.05,53191.0,Bronx,New York,10465.0,1543.0,2013-01-08
60400.0,for_sale,1250000.0,7.0,5.0,0.1,994194.0,Bronx,New York,10465.0,2835.0,2016-11-15
90476.0,for_sale,739000.0,4.0,3.0,0.09,74515.0,Bronx,New York,10465.0,2600.0,2021-11-16
20186.0,for_sale,525000.0,2.0,2.0,0.04,1510226.0,Bronx,New York,10465.0,672.0,1991-08-05
79925.0,for_sale,525000.0,2.0,2.0,0.18,14228.0,Demarest,New Jersey,7627.0,1074.0,2014-03-03
85101.0,for_sale,659000.0,4.0,2.0,0.05,1098361.0,Brooklyn,New York,11208.0,1456.0,1998-04-09
16829.0,for_sale,299999.0,1.0,1.0,0.02,1449571.0,Bronx,New York,10465.0,573.0,2012-04-03
68521.0,for_sale,690000.0,5.0,2.0,0.06,181594.0,Jamaica,New York,11436.0,2500.0,2011-03-10
42024.0,for_sale,1199000.0,9.0,4.0,0.07,867879.0,Bronx,New York,10465.0,3527.0,2018-09-17
24356.0,for_sale,1299000.0,3.0,4.0,0.06,1762160.0,Forest Hills,New York,11375.0,1264.0,2019-01-04
45949.0,for_sale,625000.0,4.0,2.0,0.06,1178249.0,Bronx,New York,10466.0,2090.0,2005-01-03
87383.0,for_sale,650000.0,5.0,2.0,0.04,69260.0,Richmond Hill,New York,11418.0,1928.0,1999-06-16
102279.0,for_sale,928000.0,4.0,2.0,0.05,1500314.0,Middle Village,New York,11379.0,2080.0,2004-07-03
44625.0,for_sale,899600.0,5.0,3.0,0.06,1781264.0,Richmond Hill,New York,11418.0,1680.0,2021-11-22
30552.0,for_sale,2575000.0,3.0,4.0,0.11,545268.0,Jamaica,New York,11432.0,3146.0,2016-12-16
88180.0,for_sale,945000.0,1.0,2.0,0.03,532278.0,New York City,New York,11211.0,680.0,2015-02-10
33714.0,for_sale,765000.0,3.0,2.0,0.04,199662.0,Whitestone,New York,11357.0,1280.0,2012-10-09
53300.0,for_sale,699999.0,3.0,2.0,0.05,972979.0,Bronx,New York,10461.0,1906.0,1986-08-04
88180.0,for_sale,625000.0,1.0,1.0,0.69,598604.0,New York City,New York,10280.0,630.0,2010-05-03
53300.0,for_sale,995000.0,3.0,2.0,0.11,702772.0,Bronx,New York,10469.0,1582.0,2002-06-05
82014.0,for_sale,598000.0,4.0,3.0,0.04,410975.0,Jamaica,New York,11434.0,1125.0,2019-05-21
29797.0,for_sale,799000.0,3.0,3.0,0.04,101243.0,Corona,New York,11368.0,975.0,2014-06-26
20498.0,for_sale,1250000.0,4.0,3.0,0.09,1556942.0,Fresh Meadows,New York,11365.0,1418.0,1994-10-06
84536.0,for_sale,799000.0,1.0,1.0,0.06,759638.0,New York City,New York,11211.0,564.0,2016-07-05
27222.0,for_sale,598888.0,2.0,2.0,0.05,978540.0,Bronx,New York,10465.0,572.0,2018-12-13
51077.0,for_sale,648000.0,2.0,2.0,0.04,1698609.0,Hillcrest,New York,11432.0,857.0,2017-04-11
84536.0,for_sale,1750000.0,5.0,3.0,0.04,1715187.0,New York City,New York,11233.0,2199.0,1988-10-25
32640.0,for_sale,769000.0,3.0,2.0,0.04,1407951.0,Bayside,New York,11364.0,1152.0,1989-11-17
82101.0,for_sale,799000.0,5.0,2.0,0.07,202526.0,Jamaica,New York,11434.0,2250.0,2007-02-15
31801.0,for_sale,580000.0,3.0,2.0,0.1,1486731.0,Yonkers,New York,10705.0,2100.0,2015-02-03
88180.0,for_sale,1150000.0,2.0,1.0,0.17,654851.0,New York City,New York,11101.0,814.0,2016-03-31
98733.0,for_sale,774000.0,4.0,2.0,0.09,287559.0,Bronx,New York,10461.0,2556.0,2015-12-18
22948.0,for_sale,999999.0,5.0,3.0,0.05,1442583.0,Bronx,New York,10471.0,1662.0,2013-12-02
21993.0,for_sale,700000.0,3.0,3.0,0.04,119880.0,Queens,New York,11433.0,1460.0,2013-05-29
20906.0,for_sale,1275000.0,8.0,2.0,0.06,1213512.0,Corona,New York,11368.0,1648.0,2001-09-26
10199.0,for_sale,1200000.0,3.0,3.0,0.11,614857.0,Bayside,New York,11360.0,1222.0,2018-11-19
51536.0,for_sale,759000.0,2.0,2.0,0.02,558715.0,Flushing,New York,11358.0,1880.0,1999-07-02
28953.0,for_sale,385000.0,2.0,2.0,0.03,1403213.0,Bronx,New York,10463.0,1150.0,2016-02-25
108517.0,for_sale,778000.0,6.0,3.0,0.06,1752310.0,Woodhaven,New York,11421.0,1517.0,2006-01-04
105262.0,for_sale,1158000.0,7.0,2.0,0.05,1762156.0,Jamaica,New York,11435.0,1976.0,2010-09-10
97039.0,for_sale,275000.0,4.0,2.0,0.09,160898.0,Jamaica,New York,11434.0,1336.0,2008-10-07
105262.0,for_sale,665000.0,3.0,2.0,0.06,553998.0,Saint Albans,New York,11412.0,1520.0,2022-03-14
109472.0,for_sale,958000.0,4.0,2.0,0.05,390855.0,Whitestone,New York,11357.0,1440.0,1985-03-26
91607.0,for_sale,1888000.0,4.0,4.0,0.09,848545.0,Flushing,New York,11358.0,2900.0,2020-01-02
83233.0,for_sale,1399000.0,6.0,5.0,0.07,1760908.0,College Point,New York,11356.0,2860.0,2005-10-11
47785.0,for_sale,1390000.0,5.0,3.0,0.03,603585.0,Astoria,New York,11105.0,1728.0,2007-12-24
12995.0,for_sale,1988888.0,4.0,4.0,0.17,382262.0,Whitestone,New York,11357.0,4200.0,1990-10-22
57737.0,for_sale,1750000.0,1.0,2.0,0.33,787872.0,New York City,New York,10036.0,988.0,2009-08-13
94721.0,for_sale,2999999.0,7.0,4.0,0.04,1283860.0,Brooklyn,New York,11238.0,3264.0,2004-07-04
11854.0,for_sale,639000.0,4.0,2.0,0.05,1642682.0,New York City,New York,10465.0,690.0,2013-04-18
22611.0,for_sale,539000.0,3.0,2.0,0.18,1671990.0,Dumont,New Jersey,7628.0,1458.0,2019-04-24
22982.0,for_sale,475000.0,6.0,3.0,0.05,1467742.0,Paterson,New Jersey,7503.0,3900.0,2021-01-21
45536.0,for_sale,680000.0,4.0,2.0,0.06,48949.0,Hollis,New York,11423.0,2740.0,2016-08-25
82014.0,for_sale,535000.0,2.0,1.0,0.04,1752324.0,Ozone Park,New York,11417.0,1000.0,2007-01-18
34038.0,for_sale,980000.0,6.0,3.0,0.0,139896.0,Jamaica,New York,11433.0,2550.0,1986-11-14
108517.0,for_sale,1498000.0,6.0,5.0,0.02,1708805.0,Briarwood,New York,11435.0,2849.0,2010-03-29
20906.0,for_sale,1179000.0,6.0,2.0,0.06,101237.0,Corona,New York,11368.0,1891.0,2005-07-18
23592.0,for_sale,3295000.0,4.0,4.0,0.03,953774.0,New York City,New York,11201.0,2760.0,2013-03-12
33714.0,for_sale,899000.0,4.0,2.0,0.13,1731638.0,Bronx,New York,10466.0,1152.0,2004-02-02
18072.0,for_sale,2588000.0,8.0,5.0,0.05,1122891.0,Brooklyn,New York,11211.0,2400.0,2017-08-21
53512.0,for_sale,649000.0,3.0,2.0,0.05,143811.0,Saint Albans,New York,11412.0,1224.0,2018-09-26
20086.0,for_sale,699000.0,3.0,1.0,0.05,1774708.0,Woodhaven,New York,11421.0,1216.0,1996-09-20
60827.0,for_sale,1200000.0,5.0,3.0,50.0,447846.0,Jamaica,New York,11432.0,2445.0,2011-08-15
41421.0,for_sale,525000.0,7.0,4.0,0.07,866231.0,Irvington,New Jersey,7111.0,19998.0,2022-02-09
65044.0,for_sale,629900.0,5.0,2.0,0.09,591223.0,Saint Albans,New York,11412.0,1780.0,2001-08-10
12374.0,for_sale,1600000.0,4.0,3.0,0.11,986520.0,Flushing,New York,11358.0,2000.0,2003-09-29
23592.0,for_sale,2250000.0,4.0,6.0,0.05,1256009.0,New York City,New York,11233.0,3000.0,2018-02-07
22611.0,for_sale,689000.0,3.0,2.0,0.07,166258.0,Yonkers,New York,10705.0,1900.0,2000-05-24
57873.0,for_sale,1088000.0,7.0,5.0,0.12,700902.0,Bronx,New York,10475.0,3232.0,1996-07-02
92698.0,for_sale,735000.0,3.0,3.0,0.05,175708.0,Bronx,New York,10465.0,1995.0,1990-08-27
29797.0,for_sale,1460000.0,6.0,4.0,0.1,986610.0,Flushing,New York,11358.0,1972.0,1989-08-11
33714.0,for_sale,775000.0,5.0,2.0,0.07,168622.0,Saint Albans,New York,11412.0,1320.0,2010-06-10
53300.0,for_sale,710000.0,4.0,2.0,0.05,903216.0,Bronx,New York,10469.0,2134.0,1996-02-01
108517.0,for_sale,1720888.0,4.0,4.0,0.09,1246165.0,Bayside,New York,11361.0,2184.0,2007-03-13
81716.0,for_sale,580000.0,3.0,3.0,0.04,177768.0,Jamaica,New York,11420.0,1316.0,2015-02-04
41717.0,for_sale,659000.0,3.0,3.0,0.07,390876.0,Jamaica,New York,11434.0,1100.0,1992-03-26
38914.0,for_sale,769000.0,4.0,3.0,0.06,1214290.0,Bronx,New York,10465.0,1600.0,2021-06-03
28539.0,for_sale,969000.0,8.0,5.0,0.06,1513569.0,Bronx,New York,10466.0,2880.0,2010-09-15
39340.0,for_sale,549000.0,2.0,3.0,0.59,497106.0,Jamaica,New York,11432.0,1000.0,2002-01-29
7923.0,for_sale,799000.0,5.0,2.0,0.05,1025118.0,Bronx,New York,10475.0,1800.0,2005-08-10
88180.0,for_sale,4995000.0,3.0,3.0,0.08,119524.0,New York City,New York,10001.0,2500.0,2010-04-27
7602.0,for_sale,888000.0,7.0,3.0,0.05,1739684.0,Richmond Hill,New York,11418.0,2240.0,1993-11-10
22022.0,for_sale,999000.0,3.0,6.0,0.09,685274.0,Springfield Gardens,New York,11413.0,1960.0,2003-09-08
7602.0,for_sale,999000.0,4.0,3.0,0.09,473616.0,Hillcrest,New York,11432.0,1600.0,2010-04-13
30630.0,for_sale,1299000.0,5.0,3.0,0.07,78545.0,Jamaica,New York,11435.0,2300.0,2016-06-10
15874.0,for_sale,999000.0,5.0,2.0,0.11,1225918.0,Bronx,New York,10466.0,3240.0,1997-12-22
23620.0,for_sale,514900.0,2.0,2.0,0.06,334379.0,Springfield Gardens,New York,11413.0,1080.0,1992-06-30
23620.0,for_sale,649900.0,2.0,2.0,0.07,485192.0,Jamaica,New York,11434.0,1300.0,1996-08-06
14293.0,for_sale,699999.0,4.0,3.0,0.05,520253.0,Jamaica,New York,11434.0,1600.0,2022-02-03
30552.0,for_sale,3180000.0,4.0,5.0,0.26,1686440.0,Jamaica,New York,11432.0,4100.0,2013-01-10
7602.0,for_sale,989000.0,4.0,2.0,0.06,222771.0,College Point,New York,11356.0,2300.0,2005-02-07
81422.0,for_sale,549000.0,6.0,3.0,0.09,168615.0,Jamaica,New York,11434.0,2100.0,1987-01-08
38914.0,for_sale,799000.0,4.0,3.0,0.07,168627.0,Saint Albans,New York,11412.0,2100.0,2021-08-18
30974.0,for_sale,1358000.0,4.0,3.0,0.06,1271031.0,Flushing,New York,11358.0,2016.0,1990-04-05
20498.0,for_sale,1395000.0,3.0,3.0,0.09,1213522.0,Flushing,New York,11354.0,1700.0,2017-12-06
53512.0,for_sale,2488888.0,4.0,4.0,0.16,363222.0,Malba,New York,11357.0,4602.0,2004-04-16
65998.0,for_sale,615000.0,3.0,3.0,0.04,1530255.0,Bronx,New York,10465.0,1798.0,1994-09-29
81286.0,for_sale,750000.0,5.0,3.0,0.04,661903.0,Brooklyn,New York,11208.0,2963.0,1995-02-08
74350.0,for_sale,570000.0,2.0,2.0,0.45,1585133.0,Fresh Meadows,New York,11365.0,949.0,2018-06-07
64963.0,for_sale,1849000.0,5.0,4.0,0.11,1556941.0,Fresh Meadows,New York,11365.0,4410.0,2021-12-07
30974.0,for_sale,635000.0,2.0,2.0,0.54,1054080.0,Flushing,New York,11354.0,860.0,1988-03-23
45949.0,for_sale,665000.0,3.0,2.0,0.04,750296.0,Bronx,New York,10465.0,1998.0,2016-04-29
103823.0,for_sale,409000.0,4.0,3.0,0.05,1009826.0,Newark,New Jersey,7114.0,1200.0,2019-11-15
76110.0,for_sale,1298888.0,6.0,3.0,0.11,1579289.0,Bronx,New York,10465.0,3900.0,2021-03-05
30552.0,for_sale,1388000.0,6.0,5.0,0.05,1522044.0,Fresh Meadows,New York,11365.0,2000.0,2019-06-07
73729.0,for_sale,819000.0,4.0,3.0,0.04,1629621.0,Ozone Park,New York,11416.0,1200.0,2010-06-14
79880.0,for_sale,525000.0,5.0,3.0,0.06,556119.0,Newark,New Jersey,7107.0,2500.0,2020-06-25
70409.0,for_sale,599000.0,3.0,3.0,0.06,449969.0,Bronx,New York,10461.0,1714.0,2003-09-30
76522.0,for_sale,669000.0,4.0,3.0,0.05,560998.0,Jersey City,New Jersey,7305.0,2706.0,2015-09-29
56647.0,for_sale,1170000.0,3.0,2.0,0.11,415603.0,Flushing,New York,11354.0,1320.0,2000-12-26
92928.0,for_sale,2950000.0,2.0,3.0,0.66,99726.0,New York City,New York,10013.0,1301.0,2019-10-10
57737.0,for_sale,838000.0,1.0,1.0,0.18,1156569.0,New York City,New York,10075.0,632.0,2005-07-01
30768.0,for_sale,799900.0,5.0,3.0,0.19,1212404.0,Staten Island,New York,10302.0,2172.0,2007-11-19
108517.0,for_sale,1650000.0,5.0,2.0,0.06,986535.0,Woodside,New York,11377.0,2028.0,2000-03-29
42024.0,for_sale,1100000.0,9.0,4.0,0.1,428034.0,Bronx,New York,10461.0,2592.0,2019-04-09
49464.0,for_sale,579999.0,3.0,3.0,0.03,522991.0,Staten Island,New York,10310.0,1176.0,2016-05-23
19756.0,for_sale,1075000.0,6.0,5.0,0.08,410974.0,Howard Beach,New York,11414.0,2392.0,2006-05-10
21993.0,for_sale,389999.0,2.0,2.0,0.03,1567119.0,Staten Island,New York,10303.0,1120.0,1992-03-11
56071.0,for_sale,6250000.0,6.0,8.0,0.27,1089862.0,Douglaston,New York,11363.0,9500.0,2004-07-04
7602.0,for_sale,1258000.0,3.0,2.0,0.09,382260.0,Flushing,New York,11355.0,2648.0,2012-01-09
106566.0,for_sale,799900.0,4.0,3.0,0.06,1746159.0,Queens Village,New York,11427.0,1652.0,2004-12-28
44625.0,for_sale,1280000.0,3.0,3.0,0.09,1474787.0,Oakland Gardens,New York,11364.0,1344.0,2021-04-21
30652.0,for_sale,650000.0,3.0,2.0,0.54,1478146.0,Brooklyn,New York,11212.0,1116.0,1990-09-05
30552.0,for_sale,2100000.0,3.0,2.0,0.18,526017.0,Jamaica,New York,11432.0,1760.0,2021-09-13
10589.0,for_sale,830000.0,1.0,2.0,0.7,1245808.0,New York City,New York,10022.0,1000.0,2021-07-20
28978.0,for_sale,1600000.0,5.0,2.0,0.1,657184.0,Bayside,New York,11361.0,2019.0,1998-04-17
33780.0,for_sale,1425000.0,4.0,3.0,0.07,1569034.0,Forest Hills,New York,11375.0,1782.0,1995-03-17
30652.0,for_sale,900000.0,7.0,2.0,0.05,1513797.0,Brooklyn,New York,11207.0,2052.0,1987-12-07
12135.0,for_sale,659999.0,4.0,2.0,0.07,1562568.0,Staten Island,New York,10310.0,3205.0,2019-08-02
50919.0,for_sale,619000.0,3.0,2.0,0.04,834900.0,Bronx,New York,10465.0,1666.0,1990-03-20
11522.0,for_sale,799000.0,4.0,3.0,0.07,1720843.0,Staten Island,New York,10301.0,1200.0,2017-03-08
33714.0,for_sale,745000.0,3.0,1.0,0.07,390854.0,Jamaica,New York,11434.0,1476.0,1998-05-07
78054.0,for_sale,945000.0,4.0,2.0,0.14,1634181.0,Brooklyn,New York,11208.0,1382.0,2018-06-08
53300.0,for_sale,1633000.0,11.0,3.0,0.05,554780.0,Crown Heights,New York,11233.0,3330.0,2007-01-26
65895.0,for_sale,799000.0,8.0,4.0,0.03,670695.0,Bronx,New York,10457.0,2340.0,2022-01-28
57737.0,for_sale,925000.0,1.0,1.0,0.27,1660250.0,New York City,New York,11201.0,795.0,2007-08-16
77360.0,for_sale,1499000.0,6.0,4.0,0.1,1733070.0,Briarwood,New York,11435.0,1980.0,2022-02-01
79711.0,for_sale,499000.0,5.0,3.0,0.1,843719.0,Hillside,New Jersey,7205.0,2343.0,2007-01-22
23592.0,for_sale,849000.0,4.0,4.0,0.33,569194.0,New York City,New York,10301.0,3004.0,2011-05-09
51536.0,for_sale,799000.0,4.0,2.0,0.05,619567.0,Brooklyn,New York,11203.0,1905.0,2022-01-27
7923.0,for_sale,869999.0,6.0,2.0,0.05,1595687.0,Bronx,New York,10473.0,2800.0,2003-11-18
21993.0,for_sale,1160000.0,5.0,3.0,0.17,397976.0,Staten Island,New York,10304.0,3528.0,2008-01-14
33355.0,for_sale,729000.0,3.0,1.0,0.13,46543.0,Staten Island,New York,10310.0,1800.0,2002-08-23
30491.0,for_sale,479000.0,6.0,3.0,0.06,1627602.0,Elizabeth City,New Jersey,7201.0,1300.0,2014-09-09
7602.0,for_sale,1250000.0,5.0,3.0,0.14,1246201.0,Flushing,New York,11358.0,2040.0,2015-01-09
30399.0,for_sale,989000.0,5.0,3.0,0.06,59652.0,Richmond Hill,New York,11418.0,2400.0,1997-06-02
58665.0,for_sale,709999.0,4.0,3.0,0.05,1239675.0,New York,New York,11208.0,1692.0,1995-11-27
108517.0,for_sale,1190000.0,3.0,3.0,0.04,390862.0,Flushing,New York,11355.0,1224.0,2018-06-26
38037.0,for_sale,739000.0,4.0,2.0,0.16,1700424.0,Staten Island,New York,10310.0,1495.0,2018-05-03
81422.0,for_sale,849000.0,3.0,3.0,0.05,1762167.0,Queens Village,New York,11428.0,1165.0,1989-04-14
55985.0,for_sale,849000.0,4.0,3.0,0.07,1785108.0,Queens Village,New York,11428.0,1691.0,2019-02-13
67944.0,for_sale,2850000.0,4.0,1.0,0.19,688184.0,New York City,New York,11427.0,4000.0,2012-08-16
83612.0,for_sale,525000.0,4.0,3.0,0.12,1273589.0,Clifton,New Jersey,7013.0,2025.0,2011-06-08
26692.0,for_sale,2450000.0,5.0,5.0,0.54,1122410.0,Bayside,New York,11361.0,4390.0,1996-03-08
7602.0,for_sale,1858000.0,6.0,4.0,0.09,1370346.0,Fresh Meadows,New York,11365.0,2288.0,2010-02-11
32556.0,for_sale,860000.0,4.0,3.0,0.09,650397.0,Jamaica,New York,11427.0,1465.0,2000-08-03
63481.0,for_sale,799999.0,5.0,3.0,0.05,290241.0,Ozone Park,New York,11417.0,2000.0,2008-05-08
13040.0,for_sale,800000.0,5.0,2.0,0.05,880005.0,Bronx,New York,10461.0,1862.0,2015-06-15
53512.0,for_sale,1730000.0,7.0,5.0,0.07,484007.0,Bayside,New York,11360.0,2484.0,2007-11-02
67018.0,for_sale,365000.0,5.0,2.0,0.06,397997.0,Elizabeth City,New Jersey,7206.0,1168.0,1996-01-04
81282.0,for_sale,450000.0,2.0,1.0,0.08,479004.0,Staten Island,New York,10310.0,625.0,1997-02-27
29797.0,for_sale,1358000.0,4.0,3.0,0.09,1273862.0,Flushing,New York,11358.0,1757.0,2018-06-11
66994.0,for_sale,995000.0,5.0,4.0,0.19,168255.0,Staten Island,New York,10301.0,2694.0,2013-08-16
73303.0,for_sale,725000.0,3.0,3.0,0.05,160919.0,Richmond Hill,New York,11418.0,1250.0,2008-09-10
86501.0,for_sale,499999.0,3.0,3.0,0.03,1745248.0,Staten Island,New York,10302.0,1400.0,2021-05-26
16852.0,for_sale,1325000.0,5.0,2.0,0.05,368628.0,Brooklyn,New York,11213.0,3672.0,1983-04-01
100827.0,for_sale,649000.0,3.0,1.0,0.11,1651745.0,Staten Island,New York,10310.0,1936.0,2015-10-01
23592.0,for_sale,1750000.0,3.0,4.0,0.04,14901.0,New York City,New York,11216.0,1832.0,2021-11-10
23592.0,for_sale,4300000.0,4.0,3.0,0.04,1707058.0,New York City,New York,11215.0,4120.0,2015-06-02
85962.0,for_sale,1599000.0,4.0,3.0,0.13,332650.0,Flushing,New York,11357.0,1681.0,2008-01-30
86501.0,for_sale,780000.0,3.0,2.0,0.09,1793896.0,Staten Island,New York,10310.0,1368.0,2010-06-11
100827.0,for_sale,788888.0,3.0,3.0,0.27,398074.0,Staten Island,New York,10302.0,1620.0,1987-10-07
30552.0,for_sale,1298000.0,3.0,4.0,0.11,690866.0,Hollis Hills,New York,11427.0,2800.0,1990-11-02
37911.0,for_sale,600000.0,2.0,1.0,0.05,263747.0,New York City,New York,11209.0,780.0,2014-07-02
58881.0,for_sale,2548888.0,9.0,3.0,0.04,1525189.0,Brooklyn,New York,11222.0,2904.0,1996-08-29
88180.0,for_sale,1775000.0,1.0,2.0,0.32,165916.0,New York City,New York,10003.0,1200.0,2014-04-11
11221.0,for_sale,580000.0,6.0,5.0,0.11,761446.0,Elizabeth City,New Jersey,7206.0,19998.0,2017-04-05
20086.0,for_sale,1200000.0,8.0,4.0,0.18,181566.0,Jamaica,New York,11434.0,3411.0,2005-12-22
16829.0,for_sale,838888.0,2.0,2.0,10.2,270719.0,Bayside,New York,11360.0,1200.0,2018-11-19
53512.0,for_sale,948888.0,2.0,2.0,0.5,313376.0,Flushing,New York,11355.0,995.0,1990-05-03
34704.0,for_sale,1800000.0,5.0,3.0,0.05,1099753.0,Prosp Leff Gdns,New York,11225.0,2700.0,2017-08-11
86501.0,for_sale,459000.0,3.0,3.0,0.03,766262.0,Staten Island,New York,10302.0,1260.0,2005-04-11
15326.0,for_sale,569000.0,3.0,2.0,0.04,39766.0,Brooklyn,New York,11208.0,612.0,1985-12-31
28967.0,for_sale,828000.0,3.0,2.0,0.04,593257.0,Flushing,New York,11358.0,1080.0,2016-12-08
30552.0,for_sale,1288800.0,5.0,3.0,0.1,476396.0,Flushing,New York,11366.0,2444.0,1990-11-09
89937.0,for_sale,2600000.0,4.0,4.0,0.04,1118379.0,Bed Stuy,New York,11216.0,3272.0,2015-08-24
96388.0,for_sale,775000.0,3.0,3.0,0.11,1825237.0,Bayonne,New Jersey,7002.0,1874.0,1998-02-04
57737.0,for_sale,1150000.0,1.0,1.0,0.59,1001497.0,New York City,New York,10016.0,646.0,2006-12-04
81032.0,for_sale,1398880.0,4.0,4.0,0.14,1089875.0,Bayside,New York,11361.0,1875.0,2003-09-08
53512.0,for_sale,880000.0,4.0,2.0,0.19,1746202.0,Hollis,New York,11423.0,1440.0,1998-11-05
28408.0,for_sale,615000.0,3.0,2.0,0.07,1774013.0,Staten Island,New York,10310.0,1080.0,1994-06-09
105262.0,for_sale,399000.0,2.0,1.0,2.23,1143317.0,Brooklyn,New York,11207.0,1021.0,2012-06-05
53221.0,for_sale,745000.0,4.0,3.0,0.09,548560.0,Jamaica,New York,11412.0,1321.0,2020-01-29
7602.0,for_sale,1298000.0,3.0,2.0,0.09,1432605.0,Bayside,New York,11364.0,1712.0,2009-08-06
53512.0,for_sale,899000.0,2.0,2.0,0.05,1213534.0,Flushing,New York,11355.0,922.0,1995-12-21
23592.0,for_sale,2750000.0,6.0,4.0,0.04,1502477.0,New York City,New York,11233.0,3276.0,2006-12-05
